OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
896,893,894,35.171999999999997,-89.966700000000003,0.082428000000000,51,1400000US47157000800,47,157,000800,8,Tract,0.787000000000000,7,1400000US47157000800,47157000800.000000000000000,"Census Tract 8, Shelby County, Tennessee",2400,302,14861,20658
897,939,940,35.171999999999997,-89.955699999999993,0.054874000000000,93,1400000US47157011100,47,157,011100,111,Tract,1.575000000000000,100,1400000US47157011100,47157011100.000000000000000,"Census Tract 111, Shelby County, Tennessee",1602,255,19861,34997
898,985,986,35.171999999999997,-89.944699999999997,0.060900000000000,93,1400000US47157011100,47,157,011100,111,Tract,1.575000000000000,100,1400000US47157011100,47157011100.000000000000000,"Census Tract 111, Shelby County, Tennessee",1602,255,19861,34997
899,1031,1032,35.171999999999997,-89.933700000000002,0.116281000000000,53,1400000US47157001100,47,157,001100,11,Tract,0.676000000000000,9,1400000US47157001100,47157001100.000000000000000,"Census Tract 11, Shelby County, Tennessee",3099,437,26571,35300
900,1077,1078,35.171999999999997,-89.922700000000006,0.134325000000000,41,1400000US47157008800,47,157,008800,88,Tract,1.187000000000000,72,1400000US47157008800,47157008800.000000000000000,"Census Tract 88, Shelby County, Tennessee",7304,1020,30180,35121
901,1123,1124,35.171999999999997,-89.911600000000007,0.053181000000000,71,1400000US47157009100,47,157,009100,91,Tract,1.152000000000000,74,1400000US47157009100,47157009100.000000000000000,"Census Tract 91, Shelby County, Tennessee",2907,378,30225,37457
902,1169,1170,35.171999999999997,-89.900599999999997,0.165847000000000,71,1400000US47157009100,47,157,009100,91,Tract,1.152000000000000,74,1400000US47157009100,47157009100.000000000000000,"Census Tract 91, Shelby County, Tennessee",2907,378,30225,37457
903,1215,1216,35.171999999999997,-89.889600000000002,0.197347000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
904,1261,1262,35.171999999999997,-89.878600000000006,0.126968000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
905,1307,1308,35.171999999999997,-89.867599999999996,0.127717000000000,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367
906,1353,1354,35.171999999999997,-89.856600000000000,0.102372000000000,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367
907,1399,1400,35.171999999999997,-89.845600000000005,0.112030000000000,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367
908,1445,1446,35.171999999999997,-89.834500000000006,0.101873000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
909,1491,1492,35.171999999999997,-89.823499999999996,0.110303000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
910,1537,1538,35.171999999999997,-89.812500000000000,0.096128000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
911,1583,1584,35.171999999999997,-89.801500000000004,0.127834000000000,164,1400000US47157021126,47,157,021126,211.26,Tract,0.921000000000000,151,1400000US47157021126,47157021126.000000000000000,"Census Tract 211.26, Shelby County, Tennessee",4238,363,73381,78841
912,1629,1630,35.171999999999997,-89.790499999999994,0.176216000000000,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310
913,1675,1676,35.171999999999997,-89.779499999999999,0.163060000000000,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338
914,1721,1722,35.171999999999997,-89.768400000000000,0.139113000000000,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338
915,1767,1768,35.171999999999997,-89.757400000000004,0.118612000000000,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338
916,1813,1814,35.171999999999997,-89.746399999999994,0.223025000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
917,1859,1860,35.171999999999997,-89.735399999999998,0.181781000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
918,1905,1906,35.171999999999997,-89.724400000000003,0.408527000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
919,1951,1952,35.171999999999997,-89.713399999999993,0.217843000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
920,1997,1998,35.171999999999997,-89.702399999999997,0.303181000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
921,2043,2044,35.171999999999997,-89.691299999999998,0.178832000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
922,2089,2090,35.171999999999997,-89.680300000000003,0.318096000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
923,2135,2136,35.171999999999997,-89.669300000000007,0.155532000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
924,2181,2182,35.171999999999997,-89.658299999999997,0.206941000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
925,2227,2228,35.171999999999997,-89.647300000000001,0.091734000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
926,296,297,35.180999999999997,-90.109899999999996,0.047389000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
927,342,343,35.180999999999997,-90.098900000000000,0.046060000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
928,388,389,35.180999999999997,-90.087900000000005,0.035603000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
929,434,435,35.180999999999997,-90.076899999999995,0.051884000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
930,480,481,35.180999999999997,-90.065899999999999,0.035177000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
931,526,527,35.180999999999997,-90.054800000000000,0.030233000000000,47,1400000US47157000100,47,157,000100,1,Tract,1.616000000000000,1,1400000US47157000100,47157000100.000000000000000,"Census Tract 1, Shelby County, Tennessee",6502,569,70184,106502
932,572,573,35.180999999999997,-90.043800000000005,0.048457000000000,47,1400000US47157000100,47,157,000100,1,Tract,1.616000000000000,1,1400000US47157000100,47157000100.000000000000000,"Census Tract 1, Shelby County, Tennessee",6502,569,70184,106502
933,618,619,35.180999999999997,-90.032799999999995,0.062434000000000,48,1400000US47157000300,47,157,000300,3,Tract,1.109000000000000,3,1400000US47157000300,47157000300.000000000000000,"Census Tract 3, Shelby County, Tennessee",934,149,22024,31391
934,664,665,35.180999999999997,-90.021799999999999,0.047686000000000,49,1400000US47157000400,47,157,000400,4,Tract,0.879000000000000,4,1400000US47157000400,47157000400.000000000000000,"Census Tract 4, Shelby County, Tennessee",1782,291,19360,24972
935,710,711,35.180999999999997,-90.010800000000003,0.032899000000000,49,1400000US47157000400,47,157,000400,4,Tract,0.879000000000000,4,1400000US47157000400,47157000400.000000000000000,"Census Tract 4, Shelby County, Tennessee",1782,291,19360,24972
936,756,757,35.180999999999997,-89.999799999999993,0.069365000000000,50,1400000US47157000600,47,157,000600,6,Tract,1.498000000000000,5,1400000US47157000600,47157000600.000000000000000,"Census Tract 6, Shelby County, Tennessee",1958,315,16814,28726
937,802,803,35.180999999999997,-89.988699999999994,0.054341000000000,50,1400000US47157000600,47,157,000600,6,Tract,1.498000000000000,5,1400000US47157000600,47157000600.000000000000000,"Census Tract 6, Shelby County, Tennessee",1958,315,16814,28726
938,848,849,35.180999999999997,-89.977699999999999,0.076521000000000,50,1400000US47157000600,47,157,000600,6,Tract,1.498000000000000,5,1400000US47157000600,47157000600.000000000000000,"Census Tract 6, Shelby County, Tennessee",1958,315,16814,28726
939,894,895,35.180999999999997,-89.966700000000003,0.063824000000000,51,1400000US47157000800,47,157,000800,8,Tract,0.787000000000000,7,1400000US47157000800,47157000800.000000000000000,"Census Tract 8, Shelby County, Tennessee",2400,302,14861,20658
940,940,941,35.180999999999997,-89.955699999999993,0.064567000000000,93,1400000US47157011100,47,157,011100,111,Tract,1.575000000000000,100,1400000US47157011100,47157011100.000000000000000,"Census Tract 111, Shelby County, Tennessee",1602,255,19861,34997
941,986,987,35.180999999999997,-89.944699999999997,0.055928000000000,70,1400000US47157008900,47,157,008900,89,Tract,2.269000000000000,73,1400000US47157008900,47157008900.000000000000000,"Census Tract 89, Shelby County, Tennessee",4514,629,25864,29259
942,1032,1033,35.180999999999997,-89.933700000000002,0.067723000000000,70,1400000US47157008900,47,157,008900,89,Tract,2.269000000000000,73,1400000US47157008900,47157008900.000000000000000,"Census Tract 89, Shelby County, Tennessee",4514,629,25864,29259
943,1078,1079,35.180999999999997,-89.922700000000006,0.089242000000000,70,1400000US47157008900,47,157,008900,89,Tract,2.269000000000000,73,1400000US47157008900,47157008900.000000000000000,"Census Tract 89, Shelby County, Tennessee",4514,629,25864,29259
944,1124,1125,35.180999999999997,-89.911600000000007,0.132378000000000,71,1400000US47157009100,47,157,009100,91,Tract,1.152000000000000,74,1400000US47157009100,47157009100.000000000000000,"Census Tract 91, Shelby County, Tennessee",2907,378,30225,37457
945,1170,1171,35.180999999999997,-89.900599999999997,0.142779000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
946,1216,1217,35.180999999999997,-89.889600000000002,0.236735000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
947,1262,1263,35.180999999999997,-89.878600000000006,0.166871000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
948,1308,1309,35.180999999999997,-89.867599999999996,0.186263000000000,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836
949,1354,1355,35.180999999999997,-89.856600000000000,0.209214000000000,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367
950,1400,1401,35.180999999999997,-89.845600000000005,0.129910000000000,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367
951,1446,1447,35.180999999999997,-89.834500000000006,0.119804000000000,10,1400000US47157021112,47,157,021112,211.12,Tract,2.086000000000000,145,1400000US47157021112,47157021112.000000000000000,"Census Tract 211.12, Shelby County, Tennessee",6377,760,51702,52141
952,1492,1493,35.180999999999997,-89.823499999999996,0.108244000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
953,1538,1539,35.180999999999997,-89.812500000000000,0.196274000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
954,1584,1585,35.180999999999997,-89.801500000000004,0.102100000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090
955,1630,1631,35.180999999999997,-89.790499999999994,0.250844000000000,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310
956,1676,1677,35.180999999999997,-89.779499999999999,0.183476000000000,170,1400000US47157021142,47,157,021142,211.42,Tract,1.648000000000000,159,1400000US47157021142,47157021142.000000000000000,"Census Tract 211.42, Shelby County, Tennessee",3479,426,61250,71190
957,1722,1723,35.180999999999997,-89.768400000000000,0.170575000000000,169,1400000US47157021141,47,157,021141,211.41,Tract,1.514000000000000,158,1400000US47157021141,47157021141.000000000000000,"Census Tract 211.41, Shelby County, Tennessee",7450,515,73962,74735
958,1768,1769,35.180999999999997,-89.757400000000004,0.270339000000000,169,1400000US47157021141,47,157,021141,211.41,Tract,1.514000000000000,158,1400000US47157021141,47157021141.000000000000000,"Census Tract 211.41, Shelby County, Tennessee",7450,515,73962,74735
959,1814,1815,35.180999999999997,-89.746399999999994,0.213807000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
960,1860,1861,35.180999999999997,-89.735399999999998,0.209486000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
961,1906,1907,35.180999999999997,-89.724400000000003,0.352321000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
962,1952,1953,35.180999999999997,-89.713399999999993,0.369774000000000,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311
